OBJECTID,CASENUMBER,MODULENAME,CASEID,WORKCLASS,APPLICATIONDATE,PROJECTID,PROJECTNAME,GISHISTORYQUEUEID,SPATIALTYPE,SPATIALID,CASETYPE,CASEWORKCLASS,STATUS,DESCRIPTION,ISSUEDATE,EXPIREDATE,MAIN_ADDRESS_LINE1,MAIN_ADDRESS_LINE2,OWNER,BUSINESSPHONE,LASTCHANGEDON,SHAPE.AREA,SHAPE.LEN
417890,CPLN2017880563,PlanManagement,ec9a7f46-94ef-458c-8612-47394338fa1a,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1495411200000.0, , ,a1d81f53-f11a-4829-b75f-59f590bd12b4,Parcel,17814312002,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Spur Apartment Homes,,,985 WIGWAM PKWY,"HENDERSON, NV 89014",LV East Gibson LLC, ,1496620800000.0,576379.3451326679,5241.69241423151
417891,SP-1-00,,,,,,ST. ROSE DOMINICAN SIENA CAMPUS,,,,,,,ST. ROSE DOMINICAN,,,3001 ST ROSE PKWY/10001 S EAST,,,,,1048986.56836075,4287.77023435681
417892,SP-1-98,,,,,,HELIG-MEYERS FURNITURE,,,,,,,THOMPSON,,,498 S BOULDER HWY,,,,,290080.999972118,2430.1663912501
417893,SP-1-99,,,,,,WHITNEY RANCH BUSINESS PARK,,,,,,,VISION SIGNS,,,1080 WHITNEY RANCH DR,,,,,59152.4689604054,1027.11137733787
417894,SP-10-00,,,,,,OFFSHORE MARINE,,,,,,,RICHARD GRUBER,,,1090 E LAKE MEAD PKWY,,,,,52915.55216334551,951.854662485231
417896,SP-10-95,,,,,,SUNRIDGE AT MACDONALD RANCH AMENDMENT,,,,,,,SUNRIDGE DEV CO,,,9410 S EASTERN AVE,,,,,1140560.99639348,8478.83442214991
417897,SP-10-96,,,,,,GOLD RUSH CASINO,,,,,,,YOUNG ELECTRIC SIGN COMPANY,,,1195 W SUNSET RD,,,,,55262.378943535005,970.360831737004
417898,SP-10-97,,,,,,GREEN HORIZON CHEVRON COMMERCIAL CENTER,,,,,,,FISCUS & ASSOCIATES,,,2200 W HORIZON RIDGE PKWY,,,,,81835.6103236327,1157.22987188275
417899,SP-10-98,,,,,,TEXACO EXPRESS LUBE,,,,,,,TV ENTERPRISES,,,906 S BOULDER HWY,,,,,15250.3233300806,507.216748817073
417912,SP-13-96,,,,,,SUNRIDGE AT MACDONALD RANCH,,,,,,,SUNRIDGE DEVELOPMENT CO.,,,9410 S EASTERN AVE,,,,,1140560.99639348,8478.83442214991
417913,SP-13-97,,,,,,EXPRESS LUBE PHASE 2,,,,,,,GREENWAY ASSOCIATES,,,90 N PALO VERDE DR,,,,,16428.384413354703,523.8122107010031
417914,SP-13-98,,,,,,GREEN VALLEY CHEVRON FOOD MART,,,,,,,SERVICE STATION PTNR- ROSS WILLIAMS,,,4190 E SUNSET RD,,,,,42737.952053234,822.9385936532381
417915,SP-14-00,,,,,,ADIAMO APARTMENTS,,,,,,,OVATION DEVELOPMENT,,,1350 W HORIZON RIDGE PKWY,,,,,702033.11920884,3717.95199021629
417916,SP-14-95,,,,,,GREEN VALLEY PROFESSIONAL PLAZA,,,,,,, ,,,2501 N GREEN VALLEY PKWY,,,,,192927.761199341,1886.98628921833
417917,SP-14-96,,,,,,STEPHANIE STREET POWER CENTER,,,,,,,LARSEN SIGN,,,501 N STEPHANIE ST,,,,,1375616.01571593,5135.82049919239
417918,SP-14-97,,,,,,MCDONALDS,,,,,,,MCDONALDS/YESCO,,,312 N BOULDER HWY,,,,,20553.73578054,605.181840457113
417919,SP-14-98,,,,,,VALLEY AUTO MALL,,,,,,,VALLEY AUTO MALL,,,300 AUTO MALL DR,,,,,4538212.61535224,24765.8826412485
417920,SP-25-98,,,,,,ASAP PAWN,,,,,,,ASAP AUTO PAWN,,,1241 N BOULDER HWY,,,,,6867.15158551659,394.314759660885
417921,SP-25-99 (WITHDRAWN),,,,,,CENTRAL CHRISTIAN CHURCH,,,,,,,CENTRAL CHRISTIAN CHURCH,,,1001 NEW BEGINNINGS DR,,,,,2028010.95756734,5556.64317860732
417930,SP-2-95,,,,,,GREEN VALLEY TOWN CENTER,,,,,,,ANC,,,4400 E SUNSET RD,,,,,1829791.21895643,8578.68739808044
417931,SP-2-97,,,,,,VILLA SERENA,,,,,,,SPANOS CORPORATION,,,325 GIBSON RD,,,,,705597.399291883,3671.5982707741
417932,SP-2-98,,,,,,GREEN VALLEY TOWN & COUNTRY CENTER,,,,,,,PAN PACIFIC,,,2801-2891 N GREEN VALLEY PKWY,,,,,499724.035585161,2972.25551189932
417933,SP-2-99,,,,,,SEVEN HILLS AMENDMENT,,,,,,,SILVER CANYON,,,SEVEN HILLS DR,,,,,5985019.3122077,33979.6563761316
417934,SP-2-99,,,,,,SEVEN HILLS AMENDMENT,,,,,,,SILVER CANYON PARTNERSHIP,,,1021 SEVEN HILLS DR,,,,,5985019.3122077,33979.6563761316
417935,SP-27-96,,,,,,SEVEN HILLS AMENDMENT,,,,,,,SILVER CANYON,,,SEVEN HILLS DR,,,,,5985019.3122077,33979.6563761316
417936,SP-20-00,,,,,,LONTANO APARTMENTS,,,,,,,ALL MONUMENT & ON-SITE SIGNAGE,,,950 SEVEN HILLS DR,,,,,723875.1922736791,3854.80711119234
417937,SP-20-95,,,,,,GOLD RUSH CASINO,,,,,,,YOUNG ELECTRIC SIGN COMPANY,,,1195 W SUNSET RD,,,,,55262.378943535005,970.360831737004
417938,SP-20-96,,,,,,GREEN HORIZON CHEVRON COMMERCIAL CENTER,,,,,,,FISCUS & ASSOCIATES,,,2200 W HORIZON RIDGE PKWY,,,,,81835.6103236327,1157.22987188275
417939,SP-20-97,,,,,,PASEO VERDE PLAZA,,,,,,,AMERICAN NEVADA CORPORATION,,,55-75 S VALLE VERDE DR,,,,,469656.06374928297,3128.2838223654903
417940,SP-20-98,,,,,,TERRIBLE HERBST,,,,,,,CHEVRON OIL,,,1101 W SUNSET RD,,,,,42832.77588539501,861.7764200912461
417941,SP-21-00,,,,,,HORIZON RIDGE PROFESSIONAL CENTER,,,,,,,HORIZON RIDGE CENTRE,,,2298 W HORIZON RIDGE PKWY,,,,,80800.0568707576,1127.5296053673999
417942,SP-21-95,,,,,,GALLERIA AT SUNSET,,,,,,,FOREST CITY,,,1300 W SUNSET RD,,,,,4875330.18475434,9969.77363358086
417943,SP-21-96,,,,,,TERRIBLE HERBST,,,,,,,JERRY HERBST,,,2601 WIGWAM PKWY,,,,,63316.938981006,1022.45711391857
417944,SP-26-98,,,,,,BARRE BUSINESS CENTER,,,,,,,DEVELOPMENT ASSOCIATES,,,405 MAX CT,,,,,65595.27599753121,1186.13524813008
417945,SP-26-99,,,,,,WHITNEY RANCH BUSINESS CENTER,,,,,,,VISION SIGNS,,,1010 N STEPHANIE ST,,,,,121506.861062431,1542.71457921152
417947,SP-27-94,,,,,,BRIGHT START CHILDRENS CENTER,,,,,,,JON AND SUE JACKA,,,1551 W WARM SPRINGS RD,,,,,36387.1734880075,810.644634996397
417948,SP-27-95,,,,,,OASIS CLIFFS,,,,,,,OASIS RESIDENTIAL,,,6530 ANNIE OAKLEY DR,,,,,805733.482770929,5663.20344779103
417949,SP-27-96,,,,,,SEVEN HILLS AMENDMENT,,,,,,,SILVER CANYON PARTNERSHIP,,,1021 SEVEN HILLS DR,,,,,5985019.3122077,33979.6563761316
417950,SP-27-97,,,,,,SHANALEE PLAZA,,,,,,,YOUNG ELECTRIC SIGN COMPANY,,,1551 W SUNSET RD,,,,,375427.672156727,2500.15457885564
417951,SP-27-99,,,,,,AAAABCO MINI STORAGE,,,,,,,VISION SIGNS,,,975 W GALLERIA DR,,,,,216945.478142647,1973.1316057138101
418014,2006590028-A3,,,,,,GREEN VALLEY STATION,,,,,,, ,,,1601 W WARM SPRINGS RD,,,,,104923.811210902,1303.96001084624
418226,CPLN2019003974,PlanManagement,f054e1da-5399-45fb-b9f9-556875f424d0,Master Sign Plan,1569940373000.0, ,,223764db-595f-4b7f-a611-ba621c2814d0,Parcel,19110511002,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Bruner Commerce Park,,,1620 EXECUTIVE AIRPORT DR,"HENDERSON, NV 89052","Patricks Signs, Inc.",,1569888000000.0,195197.975727124,1849.23503553573
418230,CPLN2017881953,PlanManagement,ee805e52-8729-4ff0-bf21-1bbe3103cebe,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1513773563000.0, ,,cb6124f3-d20c-4ad0-a427-d7d5fd0812db,Parcel,17735302048,CD - Current Planning and Entitlements,Master Sign Plan,Pending,,,,915 ALPER CENTER DR,"HENDERSON, NV 89052",YESCO LLC,7023487414,1513728000000.0,483707.059197801,2823.8458866792303
418232,CPLN2018000199,PlanManagement,b5fb8630-6e0d-4639-b29e-2464a108b34e,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1517912080000.0, ,,328a8b57-542c-46bd-8a6d-b7b7b847d482,Parcel,17805514011,CD - Current Planning and Entitlements,Master Sign Plan,Pending,2061 W Sunset Road ,,,2061 W SUNSET RD,"HENDERSON, NV 89014",Unique Signs USA,7024290505,1517875200000.0,54374.476394236,934.995376893066
418233,CPLN2018000271,PlanManagement,90621149-ef59-4515-b388-43cff4a657c5,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1519228588000.0, ,,de22227e-ba46-40dd-9c8f-011db43232d9,Parcel,17816715003,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Castile/Revel Monument Sign,,,1525 WIGWAM PKWY,"HENDERSON, NV 89074",WIGWAM PARKWAY SR DEVELOPMENT L L C,,1519171200000.0,1085931.48856155,5305.53643290372
418234,CPLN2018000271,PlanManagement,90621149-ef59-4515-b388-43cff4a657c5,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1519228588000.0, ,,de22227e-ba46-40dd-9c8f-011db43232d9,Parcel,17816715003,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Castile/Revel Monument Sign,,,1525 WIGWAM PKWY,"HENDERSON, NV 89074",WIGWAM PARKWAY SR DEVELOPMENT L L C,,1519171200000.0,313877.456699323,2632.86799294214
418235,CPLN2018000271,PlanManagement,90621149-ef59-4515-b388-43cff4a657c5,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1519228588000.0, ,,17a2086d-df7a-40e4-8b18-b3b4d7745670,Parcel,17816715002,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Castile/Revel Monument Sign,,,1525 WIGWAM PKWY,"HENDERSON, NV 89074",WIGWAM PARKWAY SR DEVELOPMENT L L C,,1519171200000.0,1085931.48856155,5305.53643290372
418300,CPLN2019003323,PlanManagement,d558ac2c-7dd7-4541-97a4-3d8b1646ccd5,Master Sign Plan,1561375203000.0, ,WILDFIRE CASINO -Lake Mead,e1fb2efa-cadd-4cf5-a063-13e08946eea9,Parcel,17908102003,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Wildfire Casino Electronic Message ,,,842 E LAKE MEAD PKWY,"HENDERSON, NV 89015","Vision Sign, Inc.",7028957474249,1561334400000.0,144778.708129467,1593.72078551872
418301,CPLN2019002855,PlanManagement,2d6e3632-7f40-4cb1-a2ea-56f3fd2a33c8,Master Sign Plan,1555940104000.0, ,,292c1365-46f8-4429-88dd-5aedbf826631,Parcel,17813210001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Colony Industrial (Henderson Freeway Crossing),,,8385 EASTGATE RD,"HENDERSON, NV 89015",COLFIN 2018-5 INDUSTRIAL OWNER L L C,,1555891200000.0,450508.381761188,3171.5673844042103
418302,CPLN2017881142,PlanManagement,910f4631-4ac6-461a-b60f-c3812ab7c3c2,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1503318023000.0, ,,7ecb26e1-bd98-45e8-a6ce-8bcc07632531,Parcel,18902801002,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Railroad Pass Travel Center,,,2800 S BOULDER HWY,"HENDERSON, NV 89002",YESCO LLC,7028768080,1503273600000.0,197458.538171474,1858.14906358617
418303,CPLN2017881142,PlanManagement,910f4631-4ac6-461a-b60f-c3812ab7c3c2,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1503318023000.0, ,,7ecb26e1-bd98-45e8-a6ce-8bcc07632531,Parcel,18902801002,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Railroad Pass Travel Center,,,2800 S BOULDER HWY,"HENDERSON, NV 89002",YESCO LLC,7028768080,1503273600000.0,267425.357404636,2455.4226971139105
418304,CPLN2018001191,PlanManagement,b0f34b35-b144-4c8c-883c-a803c3979eaf,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1531833619000.0, ,,ae8f1810-a338-416a-9fa6-3976bbd71576,Parcel,17814610006,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Henderson Interchange Center LLC,,,860 WIGWAM PKWY,"HENDERSON, NV","JOHN F. MARCHIANO, PROFESSIONAL LAW CORPORATION",7025650473,1531785600000.0,377746.148132901,2911.3014440514703
418289,SP-31-99,,,,,,ARROYO GRANDE APARTMENTS,,,,,,,OLEN DEVELOPMENT,,,225 S STEPHANIE ST,,,,,563258.1427455121,3212.16141046452
418290,SP-32-95,,,,,,PECOS WINDMILL NORTHWEST COMMERCIAL,,,,,,,WARREN KELLOG,,,201 N PECOS RD,,,,,478464.087857657,3798.4259013210103
418291,SP-32-97,,,,,,VALLEY AUTO MALL,,,,,,,VALLEY AUTO MALL,,,300 AUTO MALL DR,,,,,4538212.61535224,24765.8826412485
418292,SP-32-98,,,,,,BUDGET CAR SALES,,,,,,,J&L PROPERTIES,,,899 W SUNSET RD,,,,,105366.232258701,1317.21173049728
418295,CPLN2018000271,PlanManagement,90621149-ef59-4515-b388-43cff4a657c5,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1519228588000.0, ,,17a2086d-df7a-40e4-8b18-b3b4d7745670,Parcel,17816715002,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Castile/Revel Monument Sign,,,1525 WIGWAM PKWY,"HENDERSON, NV 89074",WIGWAM PARKWAY SR DEVELOPMENT L L C,,1519171200000.0,313877.456699323,2632.86799294214
418305,CPLN2017881953,PlanManagement,ee805e52-8729-4ff0-bf21-1bbe3103cebe,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1513773563000.0, ,,557287ff-ba8d-421f-ad54-0308cfa7d0ee,Parcel,17735202022,CD - Current Planning and Entitlements,Master Sign Plan,Pending,,,,915 ALPER CENTER DR,"HENDERSON, NV 89052",YESCO LLC,7023487414,1513728000000.0,483707.059197801,2823.8458866792303
418306,CPLN2017881953,PlanManagement,ee805e52-8729-4ff0-bf21-1bbe3103cebe,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1513773563000.0, ,,cb6124f3-d20c-4ad0-a427-d7d5fd0812db,Parcel,17735302048,CD - Current Planning and Entitlements,Master Sign Plan,Pending,,,,915 ALPER CENTER DR,"HENDERSON, NV 89052",YESCO LLC,7023487414,1513728000000.0,542192.115578106,3339.22874745029
418307,CPLN2018001191,PlanManagement,b0f34b35-b144-4c8c-883c-a803c3979eaf,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1531833619000.0, ,,ae8f1810-a338-416a-9fa6-3976bbd71576,Parcel,17814610006,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Henderson Interchange Center LLC,,,860 WIGWAM PKWY,"HENDERSON, NV","JOHN F. MARCHIANO, PROFESSIONAL LAW CORPORATION",7025650473,1531785600000.0,443120.326801892,2772.6383857904602
418308,CPLN2018001191,PlanManagement,b0f34b35-b144-4c8c-883c-a803c3979eaf,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1531833619000.0, ,,a179ce28-f524-41cc-b3eb-1dd536fcd67f,Parcel,17814610007,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Henderson Interchange Center LLC,,,860 WIGWAM PKWY,"HENDERSON, NV","JOHN F. MARCHIANO, PROFESSIONAL LAW CORPORATION",7025650473,1531785600000.0,377746.148132901,2911.3014440514703
418309,CPLN2018001191,PlanManagement,b0f34b35-b144-4c8c-883c-a803c3979eaf,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1531833619000.0, ,,a179ce28-f524-41cc-b3eb-1dd536fcd67f,Parcel,17814610007,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Henderson Interchange Center LLC,,,860 WIGWAM PKWY,"HENDERSON, NV","JOHN F. MARCHIANO, PROFESSIONAL LAW CORPORATION",7025650473,1531785600000.0,443120.326801892,2772.6383857904602
418310,CPLN2018001320,PlanManagement,330f4cbf-b718-4523-8804-bda39eb0411f,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1534148900000.0, ,,75eb8266-087e-46d2-ba65-00dc383ef2ae,Parcel,17811710006,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Findley Mazda ,,,7760 EASTGATE RD,"HENDERSON, NV 89011",Hartlauer Signs,7028804328,1534118400000.0,155391.521656426,1779.09741104003
418311,CPLN2018001323,PlanManagement,60f9991e-7d85-4982-80ad-583ab26071b6,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1534160630000.0, ,,d01f0e5a-8a28-4a82-9f12-3a87f265f1a4,Parcel,17802202014,CD - Current Planning and Entitlements,Master Sign Plan,Pending,SUNSET STRIP SHOPPING CENTER (SP-24-94),,,712 W SUNSET RD,"HENDERSON, NV 89011",,7026906906,1534118400000.0,79203.7879388661,1113.70432090044
418315,CPLN2019002855,PlanManagement,2d6e3632-7f40-4cb1-a2ea-56f3fd2a33c8,Master Sign Plan,1555940104000.0, ,,6c3e4e90-f54f-48ff-a297-c9166fae92b2,Parcel,17813201015,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Colony Industrial (Henderson Freeway Crossing),,,8385 EASTGATE RD,"HENDERSON, NV 89015",COLFIN 2018-5 INDUSTRIAL OWNER L L C,,1555891200000.0,450508.381761188,3171.5673844042103
418316,CPLN2019002855,PlanManagement,2d6e3632-7f40-4cb1-a2ea-56f3fd2a33c8,Master Sign Plan,1555940104000.0, ,,6c3e4e90-f54f-48ff-a297-c9166fae92b2,Parcel,17813201015,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Colony Industrial (Henderson Freeway Crossing),,,8385 EASTGATE RD,"HENDERSON, NV 89015",COLFIN 2018-5 INDUSTRIAL OWNER L L C,,1555891200000.0,478816.15767260804,2879.6834596309905
418317,CPLN2019002855,PlanManagement,2d6e3632-7f40-4cb1-a2ea-56f3fd2a33c8,Master Sign Plan,1555940104000.0, ,,292c1365-46f8-4429-88dd-5aedbf826631,Parcel,17813210001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Colony Industrial (Henderson Freeway Crossing),,,8385 EASTGATE RD,"HENDERSON, NV 89015",COLFIN 2018-5 INDUSTRIAL OWNER L L C,,1555891200000.0,478816.15767260804,2879.6834596309905
418319,CPLN2019003990,PlanManagement,bec94ca2-d279-49ce-b1bf-0439374927a4,Master Sign Plan,1570103852000.0, ,,773cf7b4-50fa-4f8a-baaf-da651005e865,Parcel,17801511033,CD - Current Planning and Entitlements,Master Sign Plan,Pending,SunPac Industrrial Park,,,655 E SUNSET RD,"HENDERSON, NV 89011",Towne Storage Sunset LC,,1570060800000.0,180716.62326995799,1856.44899419509
418320,CPLN2019004342,PlanManagement,f4feeaac-a859-46e7-8c22-04b0b7015d83,Master Sign Plan,1574085207000.0, ,,fcc70aa3-e387-4998-aead-77ef85100ef9,Parcel,19103211002,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Matter Park At West Henderson - MSP,,,1387 EXECUTIVE AIRPORT DR,"HENDERSON, NV 89052",Burke Construction Group,702-367-1040,1574035200000.0,769062.8334218339,3621.80718350137
418321,CPLN2020005199,PlanManagement,2a0a4b06-a285-4f4b-b2c0-2b2863e7bac2,Master Sign Plan,1585829456000.0, ,,5f7b7ddc-9c65-4445-9cc5-020898674a06,Parcel,19018117000,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Terra Bella,,,2555 HAMPTON RD,"HENDERSON, NV",Fusion Sign & Design,7029490760,1585785600000.0,687925.962086606,3714.84002844215
418323,CPLN2018001934,PlanManagement,fb403d6e-96a9-441b-bb89-d162d387fedd,Master Sign Plan,1542626907000.0, ,,a508e983-d9cf-49eb-a3fa-27b1851d2981,Parcel,19103410009,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Turano Bakery ,,,490 E BRUNER AVE,"HENDERSON, NV 89052",Allied Electrical Sign,7024570393,1542585600000.0,1408496.53338417,5303.640683310021
418325,CPLN2019003614,PlanManagement,71274805-1fab-4953-840a-ee6745ed8776,Master Sign Plan,1565624997000.0, ,,a4a30acd-d506-431f-8bb8-1f68322ea12e,Parcel,17828119002,CD - Current Planning and Entitlements,Master Sign Plan,Pending,MACDONALD CORP. CENTER,,,1700 W HORIZON RIDGE PKWY,"HENDERSON, NV 89012",,7028734463,1565568000000.0,98270.4677770465,1507.9943310554602
418326,CPLN2020004656,PlanManagement,e7606197-907b-4edd-9b6b-492fda6adfc9,Master Sign Plan,1578486992000.0, ,,1e8e3cc8-023a-4720-937e-c646c7397fb0,Parcel,19110511002,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Bruner Commerce Park ,,,1600 EXECUTIVE AIRPORT DR,"HENDERSON, NV 89052",,7024975285,1578441600000.0,195197.975727124,1849.23503553573
418327,CPLN2020005536,PlanManagement,92cc76ac-55ba-4bd1-ae9a-d7f68e6d076a,Master Sign Plan,1591098019000.0, ,,9664ecd8-8aae-4e0e-87f6-6c941d3d9bba,Parcel,16033301001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Wells Enterprises Inc,,,1001 OLSEN ST,"HENDERSON, NV 89011",Wells Enterprises Inc.,7125005824,1591056000000.0,795502.61331361,3644.16811419282
418329,CPLN2020006228,PlanManagement,866fe9fb-084b-4e4c-a7bc-40137d4cad6b,Master Sign Plan,1603670400000.0, ,,b160748d-f603-4910-84ef-2b392b862628,Parcel,19103110001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,St Rose & Bermuda Master Sign Plan,,,1217 OSSA ST,"HENDERSON, NV 89052",Ryland Homes / Lennar,7024504907,1601510400000.0,4503.7861619304995,298.65621471587303
418331,CPLN2018001294,PlanManagement,3af713f0-8b7c-4fdd-8006-9cffd923105d,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1533551857000.0, ,,a0c2bcfc-068c-4d90-8825-7f4f740e1169,Parcel,17803101003,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Summark Plaza,,,611 MARKS ST,"HENDERSON, NV 89014",Architectural Design & Signs,7027957001,1533513600000.0,995894.105609785,4294.94346541163
418332,CPLN2019003071,PlanManagement,d66e6594-9244-465c-9566-a7856b95295c,Master Sign Plan,1558024493000.0, ,,8444540f-dc1f-40ea-a9e6-998af2a4930f,Parcel,19110701008,CD - Current Planning and Entitlements,Master Sign Plan,Pending,All Storage of Inspirada,,,3590 VOLUNTEER BLVD,"HENDERSON, NV 89044",Volunteer Self Storage LLC,,1557964800000.0,157955.460623291,1788.9496891069602
418333,SP-31-96,,,,,,GREEN VALLEY CORPORATE CENTER,,,,,,,ANC/YESCO,,,701 N GREEN VALLEY PKWY,,,,,1001294.93489449,5647.9758882305005
418334,SP-31-98,,,,,,EASTGATE PLAZA,,,,,,,THOMAS & MACK,,,400 N STEPHANIE ST,,,,,444199.123634857,2793.4077110716703
418337,CPLN2017880760,PlanManagement,2c3d0fee-0c52-4785-bd2c-b322bd27bd54,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1498488186000.0, ,,5cecb4a0-48db-4459-8df6-f454b2d7163d,Parcel,17811113001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Henderson Commerce Center II,,,7355 COMMERCIAL WAY,"HENDERSON, NV 89011",NEVADA SIGN,7028956817,1501459200000.0,591896.872221512,3452.6762589272403
418338,CPLN2017880969,PlanManagement,a243db96-d3be-41b9-aa2b-f4b95e73ce8a,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1500907663000.0, ,,7b40e899-e3ba-4d8f-9bb1-869247aef262,Parcel,17918504003,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Clark County Credit Union MSP,,,67 E LAKE MEAD PKWY,"HENDERSON, NV 89015",Patrick Signs,7028734463,1501632000000.0,16363.728459814502,543.131838823148
418339,CPLN2017880969,PlanManagement,a243db96-d3be-41b9-aa2b-f4b95e73ce8a,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1500907663000.0, ,,7b40e899-e3ba-4d8f-9bb1-869247aef262,Parcel,17918504003,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Clark County Credit Union MSP,,,67 E LAKE MEAD PKWY,"HENDERSON, NV 89015",Patrick Signs,7028734463,1501632000000.0,20131.2952980164,636.412489758025
418340,CPLN2017880969,PlanManagement,a243db96-d3be-41b9-aa2b-f4b95e73ce8a,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1500907663000.0, ,,7b40e899-e3ba-4d8f-9bb1-869247aef262,Parcel,17918504003,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Clark County Credit Union MSP,,,67 E LAKE MEAD PKWY,"HENDERSON, NV 89015",Patrick Signs,7028734463,1501632000000.0,5964.24827638758,340.79390176944503
418341,CPLN2017880969,PlanManagement,a243db96-d3be-41b9-aa2b-f4b95e73ce8a,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1500907663000.0, ,,7b40e899-e3ba-4d8f-9bb1-869247aef262,Parcel,17918504003,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Clark County Credit Union MSP,,,67 E LAKE MEAD PKWY,"HENDERSON, NV 89015",Patrick Signs,7028734463,1501632000000.0,6771.86293834774,343.41226094750806
418342,SP-33-97,,,,,,SUNSET PLAZA,,,,,,,TRF/NAVILLUS,,,1030 W SUNSET RD,,,,,971100.966638171,5146.89141060601
418343,SP-33-98,,,,,,STEPHANIE/HORIZON RIDGE 7-11,,,,,,,SOUTHLAND CORPORATION,,,1400 HORIZON RIDGE PKWY,,,,,40406.1207733799,824.2019185113451
418344,SP-33-99,,,,,,PRESTIGE ASSISTED LIVING,,,,,,,HENDERSON VENTURES OF NEVADA,,,1050 E LAKE MEAD DR,,,,,121855.856754968,1410.2297522631302
418346,SP-34-97,,,,,,SUNSET LANES - RENATAS,,,,,,,GUS TZANETOPOULOS/SIGN SYSTEMS,,,4565 E SUNSET RD,,,,,661073.9375557491,3563.8176883876604
418347,SP-34-98,,,,,,NISSON PROFESSIONAL BUILDING,,,,,,,CROSSROADS DEVELOPMENT,,,1525 W WARM SPRINGS RD,,,,,39964.9288853401,837.751368742526
418348,SP-28-94,,,,,,RAILROAD PASS CASINO,,,,,,,LARSEN ELECTRIC,,,2800 S BOULDER HWY,,,,,2505688.86470589,7891.062994768071
418349,CPLN2017880763,PlanManagement,ede0ea1a-372c-408e-9a72-953821adfc5b,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1498488958000.0, ,,105e56bd-9d21-4a4e-86fe-fac0edb50fa8,Parcel,17811212001,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Black Mountain Industrial Center (Pylon Sign),,,7565 COMMERCIAL WAY,"HENDERSON, NV 89011",NEVADA SIGN,7028956817,1501459200000.0,311708.531371114,2237.54972748106
418350,CPLN2017880969,PlanManagement,a243db96-d3be-41b9-aa2b-f4b95e73ce8a,21ce0a55-74f4-4564-bc2f-28fc972e7bce,1500907663000.0, ,,7b40e899-e3ba-4d8f-9bb1-869247aef262,Parcel,17918504003,CD - Current Planning and Entitlements,Master Sign Plan,Pending,Clark County Credit Union MSP,,,67 E LAKE MEAD PKWY,"HENDERSON, NV 89015",Patrick Signs,7028734463,1501632000000.0,5949.8959845627105,323.75768596102904
