OBJECTID_BILLBOARD,LVBOARDS_,LVBOARDS_I,SIGN_TYPE,STREET_NUM,STREET_DIR,STREET_NAM,PARCEL,PARCELOLD,APPLICANT,SIGN_AREA,SIGN_HEIGH,TAG_NUM,APPLY_DATE,NOTES_SUP,NOTES_VAR,NOTES_RQR,NOTES,SIZE_,FIELD_CHEC,FREEWAY,APP_FIN,WARD_BILLBOARD,OBJECTID_1,CALC_ACRES,ASSR_ACRES,LABEL_CLAS,PARCELTYPE,PRCLID,PRCLKEY,PRCLVER,PCLBOOK,PCLSEC,PCLPAGE,PCLSUBD,PCLNO,TAXDIST_SP,FDPHANTOM,FIREMAPNO,CENTRACT,SHAPE_LENG,PRECINCT,COMMISSION,ASSEMBLY,SENATE,CONGRESS,TAZ,AREA,PERIMETER,WARD_PARCEL,CNTY_IS,SHADE,ACRES,SQ_MILES,ZIP,OBJECTID_PARCEL,TAXDIST,OWNER,ADDRESS1,ADDRESS2,ADDRESS3,ADDRESS4,ADDRESS5,NAMETAG,ZIPCODE,COMNAME,STRNO,STRFRAC,STRDIR,STRNAME,STRTYPE,STRCITY,STRUNIT,COMMENT1,COMMENT2,FIXD,SUBTAG,LEGAL1,LEGAL2,LEGAL3,LEGAL4,LEGAL5,LEGAL6,ASSDYR,CONSTYR,DOCDATE,FILLER1,DOCNO,DOCMULTI,DOCVEST,SALEPRICE,SALETYPE,SALEDATE,PORTION,BK1,BK2,SECTNO,TOWNSHIP,RANGE,LANDUSE,CAPACITY,LANDCD1,LANDACRE1,LANDVAL1,LANDCD2,LANDACRE2,LANDVAL2,IMPVAL,PRCD1,PRVAL1,PRCD2,PRVAL2,PRCD3,PRVAL3,EXMPCD,EXMPVAL,LYACRES,LYLNDVAL,LYIMPVAL,LYPPVAL,LYEXCD,LYEXVAL,LY2ACRES,LY2LNDVAL,LY2IMPVAL,LY2PPVAL,LY2EXCD,LY2EXVAL,OWNERNUM,OWNERDEN,ETALFLAG,UPDDATE,LASTUPDATE,LOTSQFT,OLDPARCEL,INACTPCL,INACTREF,FILLER2,PCLBOOK3,PCL5,PCL6,PCL8,OLDBOOK,OLDPCL,OLDPAGE,OLDLOT,OLDFILL,ZIPMAIN,ZIPLUS4,LOCATION,STR,ADBOOK,ADPAGE,ADDR_OWN,ADDRESS,INACTNEWPC,LUCODE,SHAPE_LE_1,Shape__Area,Shape__Length
61,74,14, ,2801,W,Westwood,16208604001,16208604001,LAMAR,672,55,0, , ,VAR-4733, ,L-4119-04,14x48,1,750, ,1,560072.0,0.0,1.27,701.0,0.0,16208604001,701.0,701.0,162,08,6,04,001,200.0,2623-39,2623.0,2201.0,24882.7749149,5014.0,E,15.0,10.0,1.0,606.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89109.0,444091.0,200.0,D 2801 WESTWOOD INC,PO BOX 570413,HOUSTON TX 77257-0413, , , , ,772570413.0, ,2801.0, , ,WESTWOOD,DR,LV, , , ,PM00270014        L3, ,PARCEL MAP FILE 27 PAGE 14,LOT 3, , , , ,2027.0,2003.0,20010329, ,2001032902196, ,NS,2000000.0,R,20010301, , , ,08,21,61,360000.0,1.0, ,1.0,367885.0, ,0.0,0.0,1515290.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,348522.0,1552473.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,16208604001,0.0, ,162,16208,162086,16208604,162,162086040,086,040,01,77257.0,413.0,002801     WESTWOOD              DR  L,0821  61,0027,0014,D 2801 WESTWOOD INC             PO BOX 570413                   HOUSTON TX 77257-0413,002801     WESTWOOD              DR, ,360.0,941.98249331,53601.85546875,941.9824932969696
62,75,15, ,0, , ,16208604002,16208604002, ,672,0,0, , , , ,DONREY,14x48,1,750, ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,76,22, ,3260,S,Rancho,16208418002,16208401004,LAMAR,672,70,0,11/30/95,U-101-95, ,RQR-33287; RQR-5513, ,14x48,1,750, ,1,796975.0,0.0,14.72,807.0,0.0,16208418002,807.0,807.0,162,08,4,18,002,212.0,2623-85,2623.0,2201.0,24882.7749149,6711.0,F,15.0,10.0,3.0,605.0,,150972.207738,3,0.0,57.0,8235.23370861,12.86755267,89102.0,443968.0,212.0,INTEGRAL PTNRS PARK PL L V LLC,C/O FISHER BROTHERS,299 PARK AVE 42ND FL,NEW YORK NY 10171-4299, , , ,101714299.0, ,3215.0, ,S,RANCHO,DR,LV, ,C-20060301:385, ,PB01180022PT      L1, ,FLETCHER JONES IMPORTS PROPERTY,PLAT BOOK 118 PAGE 22,PT LOT 1, , , ,2027.0,2019.0,20051121, ,2005112102956, ,NS,50000000.0,R,20051101, , , ,08,21,61,200000.0,1.0, ,15.0,2378863.0, ,0.0,0.0,8417455.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,2154442.0,8390932.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,16208418001,0.0, ,162,16208,162084,16208418,162,162084180,084,180,02,10171.0,4299.0,003215   S RANCHO                DR  L,0821  61,0118,0022,INTEGRAL PTNRS PARK PL L V LLC  C/O FISHER BROTHERS             299 PARK AVE 42ND FL            NEW YORK NY 10171-4299,003215   S RANCHO                DR, ,200.0,3982.15566539,641336.28125,3982.1556653848506
64,77,20, ,2900,W,Sirus,16208702002,16208702002, ,672,40,0,06/15/94, ,V-58-94, , ,14x48,1,750, ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,78,20, ,2900,W,Sirus,16208702002,16208702002, ,672,40,0,8/11/94,U-168-92,V-58-94,RQR-26324; RQR-1143, ,14x48,1,750, ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,79,18, ,2800,S,Rancho,16208610104,16208602006, ,672,65,0, , ,V-01-87,V-01-87(1)&(2),2 yr review has not been done,14x48,1,750, ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,80,17, ,2800,S,Rancho,16208610104,16208602006, ,672,65,0,12/04/86, ,V-104-86, , ,14x48,1,750, ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,81,16, ,2800,S,Rancho,16208610104,16208602006, ,672,65,0,12/07/86, ,V-104-86, , ,14x48,1,750, ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,82,19,AA,2320,S,RANCHO,16204412005,16204401004,VIACOM,672,90,719,1/19/95, ,V-154-94,RQR-39424; RQR-24171; RQR-3705, ,14x48,1,750, ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,83,30, ,0, , ,13933701005,13933701005,LAMAR,72,20,0, , , , , , ,1,750, ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,84,28, ,0, , ,13933701005,13933701005, ,672,40,0, , , , ,DONREY,14x48,1,750, ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,85,26, ,351,S,Martin L King,13933601003,13933601003,LAMAR,672,40,0,5-31-83, , , , ,14x48,1,750, ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,86,20, ,0, , ,13933501012,13933501012,Clear Channel Outdoor,288,0,0, ,U-159-89, ,RQR-31586;RQR-3732,SDR-71228, ,1,750, ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,87,19, ,275,S,Martin L. King,13933510007,13933510006,DONREY,672,0,0, , , , , ,14x48,1,750, ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,88,20,45,81,S,Martin L. King,13933510002,13933510002,DONREY,672,0,0, , ,V-20-91,RQR-33830; V-20-91(1)&(2), ,14x48,1,750, ,5,590521.0,0.0,0.0,807.0,0.0,13933510002,807.0,807.0,139,33,5,10,002,203.0,2424-16,2424.0,301.0,35552.9137961,4612.0,D,11.0,2.0,4.0,450.0,,161583.305707,1,0.0,83.0,11202.3105405,17.50361022,89106.0,319792.0,203.0,CLARK COUNTY,C/O DIRECTOR ~ REAL PPTY MGMT,500 S GRAND CENTRAL PKWY 4TH FL,LAS VEGAS NV 89155, , , ,891550000.0, ,73.0, ,S,MARTIN L KING,BLVD,LV, , , ,PB00480089PT      L1, ,LEVITZ PLAZA,PLAT BOOK 48 PAGE 89,PT LOT 1, , , ,2027.0,1991.0,20250401, ,2025040101935, ,NS,14200000.0,R,20031001, , , ,33,20,61,358000.0,1.0, ,8.0,1028874.0, ,0.0,0.0,3521190.0, ,0.0, ,0.0, ,0.0,60,4550064.0,0.0,1028874.0,3586488.0,0.0, ,4615362.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20240617,20240617,0.0, ,13933510001,0.0, ,139,13933,139335,13933510,139,139335100,335,100,02,89155.0,0.0,000073   S MARTIN L KING         BLVDL,3320  61,0048,0089,CLARK COUNTY                    C/O DIRECTOR ~ REAL PPTY MGMT   500 S GRAND CENTRAL PKWY 4TH FL LAS VEGAS NV 89155,000073   S MARTIN L KING         BLVD, ,358.0,2982.92399665,356302.736328125,2982.9239966612954
76,89,13,45,720,W,Mesquite,13928802001,13928802001,LAMAR,672,85,0, ,U-77-97, , , ,14x48,1,750, ,5,586312.0,0.0,3.91,701.0,0.0,13928802001,701.0,701.0,139,28,8,02,001,203.0,2324-89,2324.0,301.0,35552.9137961,4030.0,D,6.0,4.0,4.0,416.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89106.0,313655.0,203.0,N V D D HOLDING R P 5 L L C,4830 E CARTIER AVE,LAS VEGAS NV 89115, , , , ,891150000.0, ,800.0, ,W,MESQUITE,AVE,LV, , , ,00000000, ,PT S2 SW4 SEC 27 20 61 & PT S2,SE4 SEC 28 20 61, , , , ,2027.0,1977.0,20140320, ,2014032001990, ,NS,2000000.0,R,20140301, , , ,28,20,61,210000.0,1.0, ,4.0,447090.0, ,0.0,0.0,182275.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,417284.0,185873.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20240617,20240617,0.0, ,13928802001,0.0, ,139,13928,139288,13928802,139,139288020,288,020,01,89115.0,0.0,000800   W MESQUITE              AVE L,2820  61,0000,0000,N V D D HOLDING R P 5 L L C     4830 E CARTIER AVE              LAS VEGAS NV 89115,000800   W MESQUITE              AVE, ,210.0,1852.52545406,168843.76171875,1852.5254540558774
78,91,10, ,1405,N,A St.,13927501003,10490008,LAMAR,672,80,1322,1/31/96, ,V-131-90,RQR-33286; RQR-5732, ,14x48,1,750, ,5,668056.0,0.0,3.0300000000000002,701.0,0.0,13927501003,701.0,701.0,139,27,5,01,003,214.0,2325-25,2325.0,301.0,35552.9137961,4030.0,D,6.0,4.0,4.0,385.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89106.0,312263.0,214.0,EWING INVESTMENTS,1200 A ST,LAS VEGAS NV 89106-3215, , , , ,891063215.0, ,1405.0, , ,A,ST,LV, , , ,00000000, ,PT NW4 NE4 SEC 27 20 61, , , , , ,2027.0,1978.0,20050301, ,2005030104860, ,NS,2550000.0,R,20050301, , , ,27,20,61,378000.0,1.0, ,3.0,346466.0, ,0.0,0.0,473501.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,300271.0,483326.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13927501003,0.0, ,139,13927,139275,13927501,139,139275010,275,010,03,89106.0,3215.0,001405     A                     ST  L,2720  61,0000,0000,EWING INVESTMENTS               1200 A ST                       LAS VEGAS NV 89106-3215,001405     A                     ST, ,378.0,1456.43753565,130023.58203125,1456.437535653471
79,92,24, ,616, ,H St.,13927310069,13927310069,Eagle,672,85,0, , ,V-66-97,RQR-32901; V-66-97(1), ,14x48,1,750, ,5,294643.0,0.0,0.0,703.0,0.0,13927310069,703.0,703.0,139,27,3,10,069,203.0,2325-71,2325.0,301.0,35552.9137961,4030.0,D,6.0,4.0,4.0,415.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89106.0,312171.0,203.0,SUN INVESTMENTS L L C,20551 CARANCHO RD,TEMECULA CA 92590-3958, , , , ,925903958.0, ,0.0, , , , ,LV, , , ,00000000, ,"ORIGINAL LVT LOTS 13,14 BLK 7", , , , , ,2027.0,0.0,20071106, ,2007110601974, ,NS,0.0, , , , , ,27,20,61,0.0,0.0, ,0.0,16007.0, ,0.0,0.0,0.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,12806.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20240617,20240617,0.0, ,13927310069,0.0, ,139,13927,139273,13927310,139,139273100,273,100,69,92590.0,3958.0,000000                               L,2720  61,0000,0000,SUN INVESTMENTS L L C           20551 CARANCHO RD               TEMECULA CA 92590-3958,000000, ,0.0,347.19969666,6208.23046875,347.1996966576719
80,93,15,45,831,W,Bonanza,13928801010,13928801010,Clear Channel Outdoor,672,40,0, ,U-86-86, ,RQR-33344; U-86-86(1)&(2), ,14x48,1,750, ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,94,11,AA,901,N,BUFFALO,13828620003,13828620001, ,672,40,0,06/19/96, ,V-43-96,RQR-33738; V-43-96(1), ,14x48,1,750, ,4,566147.0,0.0,0.9,807.0,0.0,13828620003,807.0,807.0,138,28,6,20,003,200.0,2317-59,2317.0,3220.0,23975.8016733,3762.0,C,34.0,6.0,3.0,373.0,,175071.718389,2,0.0,105.0,18966.199161,29.63468619,89128.0,253680.0,200.0,REBEL LAND & DEVELOPMENT L L C,C/O KE ANDREWS,2424 RIDGE RD,ROCKWALL TX 75087, , , ,750870000.0, ,901.0, ,N,BUFFALO,DR,LV, , , ,PB00620032PT      L1, ,ROCK SPRINGS VISTA COML,PLAT BOOK 62 PAGE 32,PT LOT 1, , , ,2027.0,1998.0,20151223, ,2015122302953, ,NS,2464500.0,R,20151201, , , ,28,20,60,365000.0,1.0, ,1.0,259335.0, ,0.0,0.0,332066.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,231617.0,336442.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13828620001,0.0, ,138,13828,138286,13828620,138,138286200,286,200,03,75087.0,0.0,000901   N BUFFALO               DR  L,2820  60,0062,0032,REBEL LAND & DEVELOPMENT L L C  C/O KE ANDREWS                  2424 RIDGE RD                   ROCKWALL TX 75087,000901   N BUFFALO               DR, ,365.0,777.35142882,39393.7734375,777.3514288341653
82,96,7,AA,2401,N,DECATUR,13813801083,13813801083,LAMAR,672,40,1029,7/21/95,U-36-95, ,RQR-17764; RQR-4959, ,14x48,1,300, ,5,557181.0,0.0,0.63,701.0,0.0,13813801083,701.0,701.0,138,13,8,01,083,200.0,2121-99,2121.0,3427.0,15093.9943108,4000.0,D,3.0,3.0,4.0,294.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89108.0,215857.0,200.0,FOSTER-DAY CORP,C/O R FOSTER,2560 RED ARROW DR,LAS VEGAS NV 89135-1627, , , ,891351627.0, ,2401.0, ,N,DECATUR,BLVD,LV, , , ,00000000, ,PT SE4 SE4 SEC 13 20 60, , , , , ,2027.0,1981.0,19940131, ,1994013102506, ,NS,477000.0,R,19940101, , , ,13,20,60,370000.0,1.0, ,1.0,124866.0, ,0.0,0.0,45348.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,115261.0,46484.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13813801083,0.0, ,138,13813,138138,13813801,138,138138010,138,010,83,89135.0,1627.0,002401   N DECATUR               BLVDL,1320  60,0000,0000,FOSTER-DAY CORP                 C/O R FOSTER                    2560 RED ARROW DR               LAS VEGAS NV 89135-1627,002401   N DECATUR               BLVD, ,370.0,654.48488217,27997.83984375,654.4848821560075
83,97,5,AA,2390,N,DECATUR,13919101001,13919101001,LAMAR,672,40,505,9/21/94,U-173-94, ,RQR-31834;U-173-94(1), ,14x48,1,300, ,5,559940.0,0.0,0.67,701.0,0.0,13919101001,701.0,701.0,139,19,1,01,001,200.0,2222-11,2222.0,3428.0,12854.3725801,4000.0,D,3.0,3.0,4.0,315.0,,265026.231717,5,0.0,113.0,9805.19074535,15.32061054,89108.0,297101.0,200.0,DHALAI AHMED,ABDULFATTAH NADYA,6574 AMERICAN BEAUTY AVE,LAS VEGAS NV 89142, , , ,891420000.0, ,2390.0, ,N,DECATUR,BLVD,LV, , , ,PM00510063        L1, ,PARCEL MAP FILE 51 PAGE 63,LOT 1, , , , ,2027.0,1988.0,20200930, ,2020093002023, ,NS-NS,1600000.0,R,20200901, , , ,19,20,61,358000.0,1.0, ,1.0,132792.0, ,0.0,0.0,136841.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,122577.0,139858.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13919101001,0.0, ,139,13919,139191,13919101,139,139191010,191,010,01,89142.0,0.0,002390   N DECATUR               BLVDL,1920  61,0051,0063,DHALAI AHMED                    ABDULFATTAH NADYA               6574 AMERICAN BEAUTY AVE        LAS VEGAS NV 89142,002390   N DECATUR               BLVD, ,358.0,667.33902054,29100.578125,667.3390205283508
84,99,7, ,5910,W,Lake Mead,13824215006,13824215002, ,96,30,1276,12/28/95, ,V-92-95,5 yr review has not been done,Burger King sign only, ,9,300, ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,100,4,AA,1060,S,RAINBOW,13834819014,13834819015,LAMAR,672,40,0, ,U-0005-97, ,RQR-28937; RQR-14207; U-05-97(1),DIR-16647,14x48,1,300, ,1,561561.0,0.0,0.56,807.0,0.0,13834819014,807.0,807.0,138,34,8,19,014,213.0,2418-99,2418.0,3006.0,16870.7689187,3007.0,C,34.0,6.0,4.0,521.0,,161583.305707,1,0.0,83.0,11202.3105405,17.50361022,89107.0,264737.0,213.0,REBEL LAND & DEVELOPMENT L L C D,C/O KE ANDREWS,2424 RIDGE RD,ROCKWALL TX 75087, , , ,750870000.0, ,1080.0, ,S,RAINBOW,BLVD,LV, , , ,PB00560054PT      L1C, ,RAINBOW VISTA,PLAT BOOK 56 PAGE 54,PT LOT 1C,& PT LOT 2, , ,2027.0,1994.0,20151223, ,2015122303014, ,NS,693250.0,R,20151201, , , ,34,20,60,358000.0,1.0, ,1.0,213448.0, ,0.0,0.0,180447.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,204910.0,184220.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13834819012,0.0, ,138,13834,138348,13834819,138,138348190,348,190,14,75087.0,0.0,001080   S RAINBOW               BLVDL,3420  60,0056,0054,REBEL LAND & DEVELOPMENT L L C DC/O KE ANDREWS                  2424 RIDGE RD                   ROCKWALL TX 75087,001080   S RAINBOW               BLVD, ,358.0,633.65018367,24313.2109375,633.6501836687603
86,101,29, ,6611,W,Charleston,16302104001,16302104001,LAMAR,672,40,1072,8/21/95,U-27-95, ,RQR-30595;RQR-5169, ,14x48,0,300, ,1,547512.0,0.49500000000000005,0.51,701.0,0.0,16302104001,701.0,701.0,163,02,1,04,001,213.0,2519-13,2519.0,2905.0,22083.861821,3009.0,C,10.0,3.0,4.0,542.0,,161583.305707,1,0.0,83.0,11202.3105405,17.50361022,89146.0,484606.0,213.0,FIELDS MARGARET C IRREVOCABLE TR,FIELDS MARGARET C TRS,3114 OAKHURST AVE,LOS ANGELES CA 90034, , , ,900340000.0, ,6651.0, ,W,CHARLESTON,BLVD,LV, , , ,PM00610022        L3, ,PARCEL MAP FILE 61 PAGE 22,LOT 3, , , , ,2027.0,2021.0,20210723, ,2021072302509, ,NS,2770000.0,U,20210701, , , ,02,21,60,365000.0,1.0, ,1.0,169897.0, ,0.0,0.0,107590.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,160955.0,109145.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,16302104001,0.0, ,163,16302,163021,16302104,163,163021040,021,040,01,90034.0,0.0,006651   W CHARLESTON            BLVDL,0221  60,0061,0022,FIELDS MARGARET C IRREVOCABLE TRFIELDS MARGARET C TRS           3114 OAKHURST AVE               LOS ANGELES CA 90034,006651   W CHARLESTON            BLVD, ,365.0,579.54140785,21581.650390625,579.5044251845923
87,102,8, ,1000,S,Torrey Pines,13835402011,13835402011, ,288,0,0, , , , ,DONREY, ,0,300, ,1,554977.0,0.0,0.67,701.0,0.0,13835402011,701.0,701.0,138,35,4,02,011,213.0,2419-94,2419.0,103.0,15971.1035677,3007.0,C,34.0,6.0,4.0,521.0,,161583.305707,1,0.0,83.0,11202.3105405,17.50361022,89107.0,265557.0,213.0,A & R L L C,667 SOLITUDE ROCK CT,HENDERSON NV 89012, , , , ,890120000.0, ,1000.0, ,S,TORREY PINES,DR,LV, , , ,00000000, ,PT SE4 SW4 SEC 35 20 60, , , , , ,2027.0,1966.0,20240614, ,2024061401560, ,NS,2400000.0,M,20240601, , , ,35,20,60,355000.0,1.0, ,1.0,178758.0, ,0.0,0.0,80458.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,168544.0,80344.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20240717,20240717,0.0, ,13835402009,0.0, ,138,13835,138354,13835402,138,138354020,354,020,11,89012.0,0.0,001000   S TORREY PINES          DR  L,3520  60,0000,0000,A & R L L C                     667 SOLITUDE ROCK CT            HENDERSON NV 89012,001000   S TORREY PINES          DR, ,355.0,698.28888685,29317.99609375,698.2888868614729
88,105,20, ,6151,W,Charleston,16301101001,16301101002, ,288,40,0,10-24-84, , , ,DONREY, ,0,300, ,1,586354.0,0.0,4.42,701.0,0.0,16301101001,701.0,701.0,163,01,1,01,001,200.0,2521-11,2521.0,2905.0,22083.861821,3009.0,C,10.0,3.0,4.0,544.0,,161583.305707,1,0.0,83.0,11202.3105405,17.50361022,89146.0,483058.0,200.0,CHURCH METHODIST TRINITY UNITED,C/O BOARD OF TRUSTEES,6151 W CHARLESTON BLVD,LAS VEGAS NV 89146-1126, , , ,891461126.0, ,6151.0, ,W,CHARLESTON,BLVD,LV, ,+.01A COR;CA-7/6/72;.01A VAC 20020924:1018, ,00000000, ,PT GOV LOT 12, , , , , ,2027.0,1965.0,19640327, ,1964032722747, ,NS,0.0, , , , , ,01,21,60,420000.0,1.0, ,4.0,1152322.0, ,0.0,0.0,424991.0, ,0.0, ,0.0, ,0.0,25,1577313.0,0.0,1091673.0,424698.0,0.0, ,1516372.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20250702,20250702,0.0, ,16301101001,0.0, ,163,16301,163011,16301101,163,163011010,011,010,01,89146.0,1126.0,006151   W CHARLESTON            BLVDL,0121  60,0000,0000,CHURCH METHODIST TRINITY UNITED C/O BOARD OF TRUSTEES           6151 W CHARLESTON BLVD          LAS VEGAS NV 89146-1126,006151   W CHARLESTON            BLVD, ,420.0,1823.72532815,192827.033203125,1823.7253281472185
89,107,27,AA,5636,W,Charleston,13836408002,13836408002, ,672,40,0,9-22-86,U-67-86, ,U-67-86(1)&(2),"1997 review incomplete, needs a review",14x48,1,300, ,1,563387.0,0.0,1.1,701.0,0.0,13836408002,701.0,701.0,138,36,4,08,002,213.0,2421-93,2421.0,107.0,15976.5347855,3000.0,C,10.0,3.0,4.0,523.0,,161583.305707,1,0.0,83.0,11202.3105405,17.50361022,89146.0,268397.0,213.0,UPLAND SQUARE L L C,C/O BEST CO,6450 SPRING MOUNTAIN RD # 12,LAS VEGAS NV 89146-8836, , , ,891468836.0, ,5650.0, ,W,CHARLESTON,BLVD,LV, , , ,00000000, ,PT GOV LOT 53, , , , , ,2027.0,1964.0,20000606, ,2000060600867, ,NS,0.0, , , , , ,36,20,60,355000.0,1.0, ,1.0,318641.0, ,0.0,0.0,297607.0, ,0.0, ,0.0, ,0.0, ,0.0,0.0,301871.0,304435.0,0.0, ,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,N,20231117,20231117,0.0, ,13836408002,0.0, ,138,13836,138364,13836408,138,138364080,364,080,02,89146.0,8836.0,005650   W CHARLESTON            BLVDL,3620  60,0000,0000,UPLAND SQUARE L L C             C/O BEST CO                     6450 SPRING MOUNTAIN RD # 12    LAS VEGAS NV 89146-8836,005650   W CHARLESTON            BLVD, ,355.0,1080.59655333,50396.58203125,1080.5965533488327
